,time,lat,lon,seconds,Noise,Description
0,2019-10-24 12:55:28,4.636381666666667,-74.08647833333333,251,0.4,"Biblioteca silenciosa, llamadas de aves"
1,2019-10-24 12:56:05,4.636206666666666,-74.08648166666667,251,0.46020599913279625,"Oficina tranquila, lluvias moderadas"
2,2019-10-24 13:00:16,4.635820400000001,-74.08659490000001,23,0.4954242509439325,"Oficina tranquila, lluvias moderadas"
3,2019-10-24 12:56:55,4.635996666666667,-74.08655,14,0.5204119982655925,Conversacion normal
4,2019-10-24 12:57:09,4.635865,-74.086665,14,0.5397940008672037,Conversacion normal
5,2019-10-24 12:57:23,4.635791666666666,-74.08674666666667,13,0.5556302500767287,Conversacion normal
6,2019-10-24 12:57:36,4.635876666666666,-74.08697333333333,252,0.5690196080028513,Conversacion normal
7,2019-10-24 13:01:48,4.6357975,-74.08704490000001,11,0.5806179973983887,Conversacion normal
8,2019-10-24 12:58:31,4.6358516666666665,-74.08748999999997,251,0.590848501887865,Conversacion normal
9,2019-10-24 12:59:33,4.635748333333334,-74.08721999999999,251,0.6,Conversacion normal
10,2019-10-24 13:00:48,4.635595,-74.08766333333331,19,0.608278537031645,"Trafico Ocupado, aspirador"
11,2019-10-24 13:01:07,4.635676666666667,-74.08739666666666,251,0.615836249209525,"Trafico Ocupado, aspirador"
12,2019-10-24 13:05:18,4.6359237,-74.0873532,280,0.6227886704613674,"Trafico Ocupado, aspirador"
13,2019-10-24 13:07:02,4.635730000000001,-74.08672166666666,15,0.6292256071356476,"Trafico Ocupado, aspirador"
14,2019-10-24 13:07:17,4.635904999999998,-74.08662,15,0.6352182518111362,"Trafico Ocupado, aspirador"
15,2019-10-24 13:07:32,4.635978333333334,-74.08652666666667,15,0.640823996531185,"Trafico Ocupado, aspirador"
16,2019-10-24 13:07:47,4.635945,-74.08635500000001,17,0.6460897842756548,"Trafico Ocupado, aspirador"
17,2019-10-24 13:08:04,4.635838333333334,-74.08621833333333,21,0.6510545010206612,"Trafico Ocupado, aspirador"
18,2019-10-24 13:08:25,4.635315,-74.08660333333334,235,0.6557507201905658,"Trafico Ocupado, aspirador"
19,2019-10-24 13:12:20,4.635758200000001,-74.086287,16,0.6602059991327962,"Trafico Ocupado, aspirador"
20,2019-10-24 13:09:06,4.635485,-74.08639166666667,15,0.6644438589467839,"Trafico Ocupado, aspirador"
21,2019-10-24 13:09:21,4.63525,-74.086285,16,0.6684845361644411,"Trafico Ocupado, aspirador"
22,2019-10-24 13:09:37,4.635048333333333,-74.08617666666667,35,0.6723455672035186,"Trafico Ocupado, aspirador"
23,2019-10-24 13:10:12,4.634961666666666,-74.08632833333333,251,0.6760422483423213,"Trafico Ocupado, aspirador"
24,2019-10-24 13:10:54,4.634711666666666,-74.086575,18,0.6795880017344075,"Trafico Ocupado, aspirador"
25,2019-10-24 13:11:12,4.6345366666666665,-74.08675,45,0.6829946695941637,"Trafico Ocupado, aspirador"
26,2019-10-24 13:11:57,4.634173333333334,-74.08696166666667,251,0.6862727528317975,"Trafico Ocupado, aspirador"
27,2019-10-24 13:16:08,4.633353400000001,-74.0876323,51,0.6894316062684439,"Trafico Ocupado, aspirador"
28,2019-10-24 13:16:59,4.633391099999999,-74.08751099999999,12,0.6924795995797912,"Trafico Ocupado, aspirador"
29,2019-10-24 13:17:11,4.6331155,-74.08737359999999,12,0.6954242509439326,"Trafico Ocupado, aspirador"
30,2019-10-24 13:14:17,4.633641666666667,-74.08650166666666,251,0.6982723387668546,"Trafico Ocupado, aspirador"
31,2019-10-24 13:18:28,4.6338797,-74.0863,29,0.7010299956639813,"Musica de la carga, despertadores"
32,2019-10-24 13:18:57,4.6340244,-74.0862128,24,0.7037027879755775,"Musica de la carga, despertadores"
33,2019-10-24 13:19:21,4.6341109000000005,-74.08617149999999,12,0.706295783408451,"Musica de la carga, despertadores"
34,2019-10-24 13:19:33,4.6340879,-74.08607950000001,12,0.7088136088700552,"Musica de la carga, despertadores"
35,2019-10-24 13:19:45,4.6342967,-74.086099,12,0.7112605001534574,"Musica de la carga, despertadores"
36,2019-10-24 13:16:17,4.6344433333333335,-74.08593,252,0.713640344813399,"Musica de la carga, despertadores"
37,2019-10-24 13:20:29,4.634392,-74.0857528,12,0.715956719323362,"Musica de la carga, despertadores"
38,2019-10-24 13:16:57,4.634501666666667,-74.08574166666669,251,0.7182129214052998,"Musica de la carga, despertadores"
39,2019-10-24 13:21:08,4.634192,-74.0854432,22,0.7204119982655925,"Musica de la carga, despertadores"
40,2019-10-24 13:21:30,4.634175099999999,-74.0853187,12,0.7225567713439471,"Musica de la carga, despertadores"
41,2019-10-24 13:21:42,4.6341221,-74.08523170000001,12,0.7246498580795802,"Musica de la carga, despertadores"
42,2019-10-24 13:21:54,4.633953400000001,-74.0852059,36,0.7266936911159172,"Musica de la carga, despertadores"
43,2019-10-24 13:22:30,4.6339581,-74.08508549999999,12,0.7286905352972375,"Musica de la carga, despertadores"
44,2019-10-24 13:19:05,4.6339250000000005,-74.08502833333334,251,0.7306425027550688,"Musica de la carga, despertadores"
45,2019-10-24 13:23:16,4.6340677,-74.0850114,25,0.7325515663363149,"Musica de la carga, despertadores"
